date,channel,campaign_name,campaign_variant,impressions,clicks,ctr,bounces,bounce_rate,sessions_avg_duration_sec,conversions,conversion_rate,revenue,spend,cpa,roas,avg_order_value,new_customers,returning_customers
2025-06-03,Email,Welcome Series,Variant_A,1831,59,0.03227,28,0.4746,64,6,0.10396,690.48,0.0,0.0,690.48,115.08,2,2
2025-06-03,Email,Weekly Newsletter,N/A,3187,106,0.03344,58,0.5472,133,6,0.05715,613.92,0.0,0.0,613.92,102.32,2,3
2025-06-03,Email,Re-engagement,Variant_B,2373,71,0.03003,20,0.2817,56,6,0.08807,785.88,0.0,0.0,785.88,130.98,1,3
2025-06-03,Email,Product Launch,Variant_A,1550,43,0.02776,13,0.3023,52,4,0.11023,457.72,0.0,0.0,457.72,114.43,1,1
2025-06-03,Google Ads,Shopping Ads,N/A,16493,442,0.02684,133,0.3009,342,10,0.02439,1196.3,576.41,57.64,2.08,119.63,5,3
2025-06-03,Google Ads,Performance Max,N/A,10708,322,0.03009,169,0.5248,46,8,0.02699,734.56,419.27,52.41,1.75,91.82,3,4
2025-06-03,Google Ads,Retargeting,N/A,14555,556,0.0382,255,0.4586,77,15,0.02822,1994.7,519.14,34.61,3.84,132.98,4,8
2025-06-03,Facebook Ads,Lookalike Prospecting,N/A,7976,73,0.00927,30,0.411,489,2,0.0303,248.94,113.19,56.59,2.2,124.47,0,1
2025-06-03,Facebook Ads,Retargeting,N/A,7395,92,0.01249,59,0.6413,210,1,0.01973,88.3,89.5,89.5,0.99,88.3,0,0
2025-06-03,Facebook Ads,Dynamic Product Ads,Variant_A,9112,117,0.01285,59,0.5043,192,2,0.01948,140.54,133.93,66.97,1.05,70.27,0,0
2025-06-03,Facebook Ads,Brand Awareness,Variant_B,4690,42,0.00899,15,0.3571,175,1,0.02852,136.33,66.23,66.23,2.06,136.33,0,0
2025-06-03,Instagram Ads,Reels Ads,N/A,8526,129,0.01513,60,0.4651,79,2,0.01756,297.96,151.27,75.64,1.97,148.98,0,0
2025-06-03,Instagram Ads,Shopping Ads,N/A,10414,138,0.01329,80,0.5797,178,2,0.02105,123.58,159.45,79.72,0.78,61.79,0,1
2025-06-03,Instagram Ads,Influencer Collab,N/A,9045,174,0.01932,75,0.431,89,3,0.01922,384.72,147.26,49.09,2.61,128.24,1,1
2025-06-03,Display,Programmatic RTB,N/A,36523,175,0.0048,68,0.3886,42,1,0.0077,69.29,220.29,220.29,0.31,69.29,0,0
2025-06-03,Display,Premium Placement,N/A,24907,97,0.00393,62,0.6392,33,0,0.00989,0.0,142.5,142.5,0.0,129.83,0,0
2025-06-03,TikTok Ads,In-Feed Ads,N/A,14928,313,0.021,192,0.6134,22,3,0.01251,150.78,184.21,61.4,0.82,50.26,1,1
2025-06-03,TikTok Ads,Spark Ads,N/A,14024,184,0.01316,115,0.625,60,2,0.01251,251.4,181.29,90.64,1.39,125.7,0,1
2025-06-03,TikTok Ads,TopView,N/A,14537,239,0.01646,154,0.6444,795,2,0.00916,207.02,191.42,95.71,1.08,103.51,0,1
2025-06-03,Newsletter,Monthly Digest,N/A,2324,74,0.03194,18,0.2432,178,6,0.08865,336.06,0.0,0.0,336.06,56.01,2,2
2025-06-03,Newsletter,Content Roundup,N/A,2727,135,0.04963,46,0.3407,86,17,0.13147,1179.46,0.0,0.0,1179.46,69.38,4,6
2025-06-03,Influencer,Macro-Influencer,N/A,4940,126,0.02565,68,0.5397,110,2,0.02083,149.26,281.63,140.81,0.53,74.63,0,1
2025-06-03,Influencer,UGC Campaign,N/A,5350,129,0.02423,43,0.3333,52,1,0.01382,93.38,249.8,249.8,0.37,93.38,0,0
2025-06-03,Affiliate,Blog Partners,N/A,6853,212,0.03097,131,0.6179,93,9,0.04549,1273.95,0.0,0.0,1273.95,141.55,4,4
2025-06-03,Affiliate,Cashback Sites,N/A,4608,180,0.03911,110,0.6111,73,8,0.04849,930.72,0.0,0.0,930.72,116.34,3,4
2025-06-03,Affiliate,Coupon Sites,N/A,4904,127,0.02591,74,0.5827,273,4,0.03268,382.88,0.0,0.0,382.88,95.72,1,1
2025-06-04,Email,Cart Abandonment,N/A,1744,53,0.03071,29,0.5472,26,3,0.0657,221.97,0.0,0.0,221.97,73.99,0,1
2025-06-04,Email,Weekly Newsletter,Variant_B,2293,86,0.03774,41,0.4767,200,5,0.064,439.1,0.0,0.0,439.1,87.82,1,2
2025-06-04,Email,Flash Sale,N/A,1665,65,0.03946,36,0.5538,192,6,0.102,682.62,0.0,0.0,682.62,113.77,2,2
2025-06-04,Email,Re-engagement,N/A,1750,57,0.03301,29,0.5088,198,5,0.09601,483.4,0.0,0.0,483.4,96.68,1,2
2025-06-04,Email,Product Launch,N/A,1622,49,0.03055,30,0.6122,214,4,0.0847,217.64,0.0,0.0,217.64,54.41,1,2
2025-06-04,Google Ads,Brand Search,N/A,7717,227,0.02944,89,0.3921,72,4,0.02175,572.48,251.1,62.77,2.28,143.12,1,2
2025-06-04,Google Ads,Generic Search,N/A,6552,193,0.02955,69,0.3575,50,9,0.04779,472.95,232.64,25.85,2.03,52.55,2,5
2025-06-04,Google Ads,Shopping Ads,N/A,9562,246,0.02573,77,0.313,761,9,0.03945,982.26,372.0,41.33,2.64,109.14,2,5
2025-06-04,Google Ads,Performance Max,N/A,8112,169,0.02095,71,0.4201,319,4,0.02592,281.04,310.25,77.56,0.91,70.26,2,2
2025-06-04,Google Ads,Retargeting,N/A,5498,148,0.02703,85,0.5743,271,5,0.0371,548.9,186.79,37.36,2.94,109.78,1,2
2025-06-04,Facebook Ads,Lookalike Prospecting,Control,4125,53,0.0129,23,0.434,15,0,0.01521,0.0,59.74,59.74,0.0,43.41,0,0
2025-06-04,Facebook Ads,Retargeting,Variant_A,5011,64,0.01288,17,0.2656,56,1,0.0288,87.61,66.11,66.11,1.33,87.61,0,0
2025-06-04,Facebook Ads,Dynamic Product Ads,N/A,6579,60,0.0092,30,0.5,35,1,0.03162,136.44,96.52,96.52,1.41,136.44,0,0
2025-06-04,Facebook Ads,Brand Awareness,Control,4749,64,0.01354,24,0.375,330,1,0.02164,36.89,63.1,63.1,0.58,36.89,0,0
2025-06-04,Facebook Ads,Lead Gen,N/A,5615,88,0.01574,29,0.3295,23,1,0.01981,144.51,68.89,68.89,2.1,144.51,0,0
2025-06-04,Instagram Ads,Stories Ads,N/A,6931,110,0.01595,27,0.2455,75,1,0.01319,60.9,111.62,111.62,0.55,60.9,0,0
2025-06-04,Instagram Ads,Reels Ads,N/A,5469,74,0.01353,43,0.5811,184,1,0.02353,71.8,90.07,90.07,0.8,71.8,0,0
2025-06-04,Instagram Ads,Shopping Ads,N/A,6410,102,0.01603,61,0.598,35,1,0.01841,63.28,88.38,88.38,0.72,63.28,0,0
2025-06-04,Instagram Ads,Influencer Collab,N/A,4454,74,0.01667,23,0.3108,96,1,0.0174,109.09,62.52,62.52,1.74,109.09,0,0
2025-06-04,Display,Programmatic RTB,N/A,46163,236,0.00513,109,0.4619,63,2,0.01006,321.52,227.19,113.59,1.42,160.76,0,1
2025-06-04,TikTok Ads,In-Feed Ads,N/A,12868,236,0.01838,62,0.2627,188,4,0.01702,173.08,174.67,43.67,0.99,43.27,1,1
2025-06-04,TikTok Ads,Spark Ads,N/A,13881,256,0.01847,129,0.5039,120,3,0.01472,291.96,172.52,57.51,1.69,97.32,0,1
2025-06-04,TikTok Ads,TopView,N/A,13969,198,0.0142,120,0.6061,599,2,0.01328,121.82,145.29,72.64,0.84,60.91,0,0
2025-06-04,Newsletter,Monthly Digest,N/A,2195,99,0.04511,26,0.2626,97,10,0.10911,902.2,0.0,0.0,902.2,90.22,5,5
2025-06-04,Newsletter,Special Offers,N/A,1289,42,0.03309,26,0.619,119,5,0.12756,650.8,0.0,0.0,650.8,130.16,1,2
2025-06-04,Newsletter,Content Roundup,N/A,1454,69,0.04811,37,0.5362,30,7,0.11224,956.62,0.0,0.0,956.62,136.66,3,4
2025-06-04,Influencer,Micro-Influencer,N/A,5806,127,0.0219,51,0.4016,103,2,0.02136,96.86,307.02,153.51,0.32,48.43,0,1
2025-06-04,Influencer,Macro-Influencer,N/A,4795,117,0.0245,42,0.359,96,1,0.01208,70.1,240.04,240.04,0.29,70.1,0,0
2025-06-04,Affiliate,Blog Partners,N/A,9628,355,0.03696,211,0.5944,141,14,0.04146,511.7,0.0,0.0,511.7,36.55,5,8
2025-06-04,Affiliate,Cashback Sites,N/A,9494,240,0.02529,155,0.6458,205,8,0.03554,906.8,0.0,0.0,906.8,113.35,3,4
2025-06-05,Email,Welcome Series,N/A,3853,164,0.04278,68,0.4146,43,16,0.09971,1657.76,0.0,0.0,1657.76,103.61,4,8
2025-06-05,Email,Cart Abandonment,N/A,1942,48,0.02491,21,0.4375,169,3,0.07295,296.25,0.0,0.0,296.25,98.75,1,1
2025-06-05,Email,Re-engagement,N/A,3194,101,0.03186,48,0.4752,33,10,0.10244,580.5,0.0,0.0,580.5,58.05,3,4
2025-06-05,Google Ads,Brand Search,N/A,9291,199,0.02143,62,0.3116,64,8,0.0405,697.52,383.76,47.97,1.82,87.19,4,3
2025-06-05,Google Ads,Generic Search,N/A,6692,157,0.02352,50,0.3185,120,6,0.0427,237.06,262.9,43.82,0.9,39.51,1,3
2025-06-05,Google Ads,Shopping Ads,N/A,11418,361,0.03168,119,0.3296,29,7,0.02196,514.43,464.72,66.39,1.11,73.49,2,3
2025-06-05,Google Ads,Performance Max,N/A,6758,219,0.0325,83,0.379,48,7,0.03352,364.63,273.3,39.04,1.33,52.09,2,2
2025-06-05,Facebook Ads,Dynamic Product Ads,N/A,7259,68,0.00938,20,0.2941,124,1,0.01625,82.06,115.56,115.56,0.71,82.06,0,0
2025-06-05,Facebook Ads,Brand Awareness,Variant_B,6957,71,0.0103,24,0.338,35,1,0.02401,84.29,100.85,100.85,0.84,84.29,0,0
2025-06-05,Facebook Ads,Lead Gen,N/A,12245,138,0.0113,74,0.5362,94,4,0.0339,523.88,163.28,40.82,3.21,130.97,1,1
2025-06-05,Instagram Ads,Reels Ads,N/A,10294,200,0.01947,92,0.46,142,4,0.02098,536.2,166.46,41.62,3.22,134.05,1,2
2025-06-05,Instagram Ads,Shopping Ads,N/A,8618,139,0.01617,64,0.4604,117,2,0.0157,261.22,135.21,67.61,1.93,130.61,0,1
2025-06-05,Instagram Ads,Influencer Collab,N/A,9261,181,0.01961,74,0.4088,66,3,0.01761,312.63,150.99,50.33,2.07,104.21,1,1
2025-06-05,Display,Programmatic RTB,Variant_B,73800,293,0.00397,122,0.4164,162,2,0.00729,100.66,437.89,218.94,0.23,50.33,0,1
2025-06-05,TikTok Ads,In-Feed Ads,N/A,11126,167,0.01503,106,0.6347,425,1,0.0095,145.97,131.8,131.8,1.11,145.97,0,0
2025-06-05,TikTok Ads,Spark Ads,N/A,10004,154,0.01542,64,0.4156,124,2,0.01772,149.46,129.52,64.76,1.15,74.73,0,1
2025-06-05,TikTok Ads,TopView,N/A,10240,198,0.01938,101,0.5101,390,3,0.0171,129.39,128.01,42.67,1.01,43.13,0,1
2025-06-05,Newsletter,Monthly Digest,N/A,2306,101,0.04388,37,0.3663,33,10,0.10652,1177.1,0.0,0.0,1177.1,117.71,4,4
2025-06-05,Newsletter,Content Roundup,N/A,2706,156,0.05787,99,0.6346,143,18,0.11849,1788.48,0.0,0.0,1788.48,99.36,5,9
2025-06-05,Influencer,Micro-Influencer,N/A,8341,169,0.02027,57,0.3373,56,2,0.01629,99.22,463.04,231.52,0.21,49.61,0,0
2025-06-05,Influencer,Macro-Influencer,N/A,7231,133,0.01845,41,0.3083,118,2,0.01534,130.04,383.29,191.65,0.34,65.02,0,0
2025-06-05,Affiliate,Cashback Sites,N/A,7103,190,0.02689,112,0.5895,265,8,0.04315,1068.16,0.0,0.0,1068.16,133.52,2,4
2025-06-05,Affiliate,Coupon Sites,N/A,5559,156,0.02821,44,0.2821,76,7,0.0486,675.43,0.0,0.0,675.43,96.49,2,3
2025-06-06,Email,Weekly Newsletter,Control,4215,122,0.02906,68,0.5574,102,7,0.05773,339.08,0.0,0.0,339.08,48.44,2,2
2025-06-06,Email,Flash Sale,Control,2320,66,0.02854,33,0.5,210,5,0.09078,395.15,0.0,0.0,395.15,79.03,2,2
2025-06-06,Email,Re-engagement,Variant_B,3494,84,0.02413,27,0.3214,79,5,0.06563,241.8,0.0,0.0,241.8,48.36,2,2
2025-06-06,Google Ads,Performance Max,N/A,21013,510,0.02429,265,0.5196,73,18,0.03685,626.04,895.8,49.77,0.7,34.78,7,9
2025-06-06,Google Ads,Retargeting,N/A,23202,718,0.03096,364,0.507,57,23,0.03326,2989.77,978.84,42.56,3.05,129.99,12,9
2025-06-06,Facebook Ads,Lookalike Prospecting,Variant_A,3507,35,0.01021,18,0.5143,68,0,0.01554,0.0,45.45,45.45,0.0,113.47,0,0
2025-06-06,Facebook Ads,Retargeting,Variant_A,7140,99,0.01393,48,0.4848,35,2,0.02507,93.74,92.38,46.19,1.01,46.87,0,1
2025-06-06,Facebook Ads,Dynamic Product Ads,N/A,6989,95,0.01359,38,0.4,50,2,0.02979,120.98,94.32,47.16,1.28,60.49,0,0
2025-06-06,Facebook Ads,Brand Awareness,Control,5919,71,0.01205,40,0.5634,12,2,0.0321,145.34,88.49,44.24,1.64,72.67,0,1
2025-06-06,Facebook Ads,Lead Gen,Control,7864,108,0.01384,69,0.6389,307,1,0.01634,152.86,103.26,103.26,1.48,152.86,0,0
2025-06-06,Instagram Ads,Reels Ads,N/A,22301,417,0.01873,236,0.5659,115,10,0.0251,614.3,374.27,37.43,1.64,61.43,3,4
2025-06-06,Display,Programmatic RTB,Variant_B,26900,122,0.00457,69,0.5656,62,0,0.00537,0.0,161.88,161.88,0.0,121.41,0,0
2025-06-06,Display,Premium Placement,N/A,20049,73,0.00367,20,0.274,71,0,0.005,0.0,100.4,100.4,0.0,61.24,0,0
2025-06-06,TikTok Ads,TopView,N/A,36049,726,0.02016,224,0.3085,85,14,0.01964,1506.96,444.11,31.72,3.39,107.64,3,6
2025-06-06,Newsletter,Monthly Digest,N/A,1227,61,0.05022,29,0.4754,657,8,0.1378,828.96,0.0,0.0,828.96,103.62,4,4
2025-06-06,Newsletter,Special Offers,N/A,1875,84,0.04507,45,0.5357,476,8,0.09806,578.08,0.0,0.0,578.08,72.26,2,4
2025-06-06,Newsletter,Content Roundup,N/A,2080,109,0.05265,45,0.4128,44,11,0.10637,1633.17,0.0,0.0,1633.17,148.47,5,5
2025-06-06,Influencer,Micro-Influencer,N/A,5176,133,0.02571,36,0.2707,82,2,0.02147,141.64,288.13,144.06,0.49,70.82,0,1
2025-06-06,Influencer,UGC Campaign,N/A,7774,148,0.0191,64,0.4324,41,2,0.01581,268.74,397.89,198.94,0.68,134.37,0,1
2025-06-06,Affiliate,Blog Partners,N/A,9794,353,0.0361,164,0.4646,107,13,0.03795,621.14,0.0,0.0,621.14,47.78,5,7
2025-06-06,Affiliate,Cashback Sites,N/A,6821,258,0.03786,122,0.4729,90,11,0.04332,1317.8,0.0,0.0,1317.8,119.8,3,4
2025-06-07,Email,Cart Abandonment,Variant_B,2188,53,0.0243,16,0.3019,118,5,0.10637,388.2,0.0,0.0,388.2,77.64,2,2
2025-06-07,Email,Re-engagement,Variant_A,2583,81,0.03144,36,0.4444,109,8,0.10955,392.08,0.0,0.0,392.08,49.01,2,5
2025-06-07,Email,Product Launch,N/A,1754,63,0.03626,18,0.2857,81,4,0.07287,486.64,0.0,0.0,486.64,121.66,2,1
2025-06-07,Google Ads,Brand Search,N/A,6195,130,0.02106,47,0.3615,132,3,0.03038,329.46,229.01,76.34,1.44,109.82,0,1
2025-06-07,Google Ads,Generic Search,N/A,4680,101,0.02169,35,0.3465,65,4,0.0418,293.44,164.54,41.13,1.78,73.36,1,2
2025-06-07,Google Ads,Shopping Ads,N/A,6586,246,0.03741,91,0.3699,55,9,0.03971,457.74,253.1,28.12,1.81,50.86,4,4
2025-06-07,Google Ads,Performance Max,N/A,3631,120,0.03331,76,0.6333,100,4,0.03832,144.44,157.01,39.25,0.92,36.11,1,1
2025-06-07,Google Ads,Retargeting,N/A,6700,238,0.03563,127,0.5336,168,8,0.03678,478.72,262.35,32.79,1.82,59.84,3,4
2025-06-07,Facebook Ads,Lookalike Prospecting,Variant_B,5213,64,0.01237,37,0.5781,196,2,0.03202,177.7,75.06,37.53,2.37,88.85,0,1
2025-06-07,Facebook Ads,Retargeting,N/A,8517,138,0.0163,45,0.3261,36,4,0.03308,540.84,107.98,27.0,5.01,135.21,1,2
2025-06-07,Facebook Ads,Brand Awareness,Variant_B,8525,110,0.01297,55,0.5,58,2,0.02722,212.14,131.55,65.78,1.61,106.07,0,1
2025-06-07,Instagram Ads,Shopping Ads,N/A,12350,187,0.0152,91,0.4866,97,4,0.02413,291.68,181.83,45.46,1.6,72.92,1,2
2025-06-07,Instagram Ads,Influencer Collab,N/A,8415,133,0.01587,74,0.5564,50,2,0.01573,149.08,131.61,65.81,1.13,74.54,1,0
2025-06-07,Display,Programmatic RTB,Control,22035,118,0.00538,42,0.3559,66,1,0.00899,146.45,109.63,109.63,1.34,146.45,0,0
2025-06-07,Display,Premium Placement,Variant_B,21128,88,0.00421,39,0.4432,32,0,0.00548,0.0,120.89,120.89,0.0,41.18,0,0
2025-06-07,TikTok Ads,In-Feed Ads,N/A,16894,254,0.01505,112,0.4409,127,3,0.01325,373.47,176.94,58.98,2.11,124.49,1,1
2025-06-07,TikTok Ads,TopView,N/A,18222,277,0.01522,81,0.2924,46,3,0.01367,169.08,218.33,72.78,0.77,56.36,1,1
2025-06-07,Newsletter,Monthly Digest,N/A,1678,81,0.04846,45,0.5556,48,11,0.13976,1457.39,0.0,0.0,1457.39,132.49,4,5
2025-06-07,Newsletter,Special Offers,N/A,1678,58,0.03468,32,0.5517,312,6,0.11351,461.4,0.0,0.0,461.4,76.9,1,2
2025-06-07,Newsletter,Content Roundup,N/A,1133,57,0.05061,35,0.614,114,6,0.10871,406.38,0.0,0.0,406.38,67.73,1,2
2025-06-07,Influencer,Micro-Influencer,N/A,2652,56,0.02149,21,0.375,45,1,0.01938,89.78,148.51,148.51,0.6,89.78,0,0
2025-06-07,Influencer,Macro-Influencer,N/A,3403,63,0.01865,25,0.3968,98,0,0.0124,0.0,176.35,176.35,0.0,87.48,0,0
2025-06-07,Influencer,UGC Campaign,N/A,2849,48,0.01713,18,0.375,55,1,0.02231,107.56,134.17,134.17,0.8,107.56,0,0
2025-06-07,Affiliate,Blog Partners,N/A,3761,103,0.0275,60,0.5825,10,4,0.04752,184.6,0.0,0.0,184.6,46.15,1,2
2025-06-07,Affiliate,Cashback Sites,N/A,4419,150,0.03395,43,0.2867,340,8,0.05844,430.24,0.0,0.0,430.24,53.78,3,5
2025-06-07,Affiliate,Coupon Sites,N/A,4499,123,0.0274,45,0.3659,47,6,0.0497,744.0,0.0,0.0,744.0,124.0,2,2
2025-06-08,Email,Welcome Series,Variant_B,2012,75,0.03737,22,0.2933,85,7,0.10359,515.13,0.0,0.0,515.13,73.59,2,3
2025-06-08,Email,Weekly Newsletter,Variant_B,1893,87,0.04601,32,0.3678,357,8,0.10198,1136.48,0.0,0.0,1136.48,142.06,3,4
2025-06-08,Email,Flash Sale,N/A,2011,72,0.03592,34,0.4722,385,6,0.08531,545.58,0.0,0.0,545.58,90.93,1,2
2025-06-08,Email,Re-engagement,N/A,1980,59,0.02983,14,0.2373,314,4,0.07343,447.88,0.0,0.0,447.88,111.97,1,2
2025-06-08,Google Ads,Brand Search,N/A,10673,229,0.02152,113,0.4934,70,11,0.04804,1299.98,428.75,38.98,3.03,118.18,4,4
2025-06-08,Google Ads,Generic Search,N/A,7069,155,0.02196,93,0.6,22,5,0.0356,658.8,236.91,47.38,2.78,131.76,2,2
2025-06-08,Google Ads,Shopping Ads,N/A,9888,375,0.03796,102,0.272,106,17,0.04757,1185.75,405.34,23.84,2.93,69.75,8,10
2025-06-08,Facebook Ads,Lead Gen,N/A,19445,222,0.01145,103,0.464,168,4,0.02029,272.04,231.93,57.98,1.17,68.01,1,1
2025-06-08,Instagram Ads,Stories Ads,N/A,2899,40,0.0139,23,0.575,57,0,0.01307,0.0,48.64,48.64,0.0,94.54,0,0
2025-06-08,Instagram Ads,Reels Ads,N/A,3974,79,0.02006,27,0.3418,204,1,0.01704,114.84,57.84,57.84,1.99,114.84,0,0
2025-06-08,Instagram Ads,Shopping Ads,N/A,5286,96,0.01832,58,0.6042,61,2,0.02258,113.54,89.2,44.6,1.27,56.77,0,1
2025-06-08,Instagram Ads,Influencer Collab,N/A,4191,66,0.01599,36,0.5455,48,1,0.02468,105.67,67.64,67.64,1.56,105.67,0,0
2025-06-08,Display,Programmatic RTB,N/A,17872,75,0.00421,42,0.56,54,0,0.00519,0.0,100.6,100.6,0.0,67.37,0,0
2025-06-08,Display,Premium Placement,Control,13600,51,0.00381,27,0.5294,41,0,0.00694,0.0,78.72,78.72,0.0,32.59,0,0
2025-06-08,Display,Retargeting Banner,Variant_B,10501,44,0.00419,24,0.5455,33,0,0.00804,0.0,60.23,60.23,0.0,98.13,0,0
2025-06-08,TikTok Ads,In-Feed Ads,N/A,10941,184,0.01682,66,0.3587,98,3,0.01642,413.49,138.15,46.05,2.99,137.83,1,1
2025-06-08,TikTok Ads,Spark Ads,N/A,7381,114,0.0155,44,0.386,47,1,0.00984,112.23,97.88,97.88,1.15,112.23,0,0
2025-06-08,TikTok Ads,TopView,N/A,6701,102,0.01523,54,0.5294,95,1,0.01026,84.5,80.92,80.92,1.04,84.5,0,0
2025-06-08,Newsletter,Monthly Digest,N/A,1240,50,0.04108,23,0.46,88,4,0.09535,473.12,0.0,0.0,473.12,118.28,1,1
2025-06-08,Newsletter,Special Offers,N/A,1067,37,0.0353,17,0.4595,121,3,0.08857,233.73,0.0,0.0,233.73,77.91,0,1
2025-06-08,Newsletter,Content Roundup,N/A,1123,58,0.05202,18,0.3103,61,6,0.11889,599.04,0.0,0.0,599.04,99.84,1,2
2025-06-08,Influencer,Macro-Influencer,N/A,3926,82,0.02103,37,0.4512,1108,1,0.01981,84.29,219.33,219.33,0.38,84.29,0,0
2025-06-08,Influencer,UGC Campaign,N/A,5812,123,0.02126,51,0.4146,97,2,0.02184,243.58,287.92,143.96,0.85,121.79,0,0
2025-06-08,Affiliate,Blog Partners,N/A,5317,187,0.03528,90,0.4813,253,8,0.0433,773.92,0.0,0.0,773.92,96.74,4,4
2025-06-08,Affiliate,Cashback Sites,N/A,3523,97,0.02765,60,0.6186,736,4,0.04136,350.4,0.0,0.0,350.4,87.6,1,2
2025-06-08,Affiliate,Coupon Sites,N/A,4349,147,0.03403,92,0.6259,255,7,0.04824,884.66,0.0,0.0,884.66,126.38,2,3
2025-06-09,Email,Welcome Series,N/A,2510,100,0.04024,61,0.61,213,11,0.11079,975.26,0.0,0.0,975.26,88.66,4,7
2025-06-09,Email,Weekly Newsletter,Variant_A,1814,83,0.04586,25,0.3012,62,7,0.09199,282.17,0.0,0.0,282.17,40.31,1,2
2025-06-09,Email,Flash Sale,Variant_B,2244,75,0.03351,27,0.36,28,3,0.05067,301.2,0.0,0.0,301.2,100.4,1,1
2025-06-09,Email,Re-engagement,Variant_B,1403,53,0.03819,33,0.6226,48,5,0.11168,415.0,0.0,0.0,415.0,83.0,1,1
2025-06-09,Email,Product Launch,N/A,1542,57,0.03729,21,0.3684,357,4,0.08754,176.76,0.0,0.0,176.76,44.19,2,1
2025-06-09,Google Ads,Brand Search,N/A,10985,321,0.02924,139,0.433,81,13,0.04181,1142.31,417.11,32.09,2.74,87.87,5,8
2025-06-09,Google Ads,Generic Search,N/A,7119,149,0.02101,51,0.3423,88,3,0.02373,164.49,263.17,87.72,0.63,54.83,1,1
2025-06-09,Google Ads,Performance Max,N/A,10649,226,0.02126,75,0.3319,28,10,0.04463,1298.2,346.77,34.68,3.74,129.82,4,4
2025-06-09,Google Ads,Retargeting,N/A,11189,310,0.02771,126,0.4065,233,13,0.044,923.52,450.92,34.69,2.05,71.04,3,6
2025-06-09,Facebook Ads,Lookalike Prospecting,Control,4845,45,0.00938,26,0.5778,233,1,0.02293,93.34,62.64,62.64,1.49,93.34,0,0
2025-06-09,Facebook Ads,Retargeting,N/A,5384,70,0.01301,24,0.3429,91,1,0.01633,109.38,64.6,64.6,1.69,109.38,0,0
2025-06-09,Facebook Ads,Dynamic Product Ads,N/A,5283,67,0.01274,31,0.4627,193,1,0.01864,128.01,67.97,67.97,1.88,128.01,0,0
2025-06-09,Facebook Ads,Brand Awareness,N/A,6030,52,0.0087,22,0.4231,34,0,0.01758,0.0,86.84,86.84,0.0,106.52,0,0
2025-06-09,Facebook Ads,Lead Gen,N/A,5125,65,0.01286,30,0.4615,116,1,0.02803,59.31,78.31,78.31,0.76,59.31,0,0
2025-06-09,Instagram Ads,Stories Ads,N/A,12380,146,0.01181,72,0.4932,92,3,0.02144,176.64,218.94,72.98,0.81,58.88,0,1
2025-06-09,Instagram Ads,Influencer Collab,N/A,16405,204,0.01248,99,0.4853,81,3,0.01677,138.12,256.3,85.43,0.54,46.04,1,1
2025-06-09,Display,Premium Placement,N/A,59682,236,0.00397,146,0.6186,194,2,0.01064,221.66,289.02,144.51,0.77,110.83,0,1
2025-06-09,TikTok Ads,In-Feed Ads,N/A,16126,357,0.02216,146,0.409,221,3,0.01069,411.18,197.13,65.71,2.09,137.06,1,1
2025-06-09,TikTok Ads,Spark Ads,N/A,11641,203,0.01745,85,0.4187,198,2,0.01388,184.32,157.05,78.53,1.17,92.16,0,0
2025-06-09,TikTok Ads,TopView,N/A,12479,209,0.01681,121,0.5789,64,4,0.02062,147.28,156.28,39.07,0.94,36.82,1,1
2025-06-09,Newsletter,Special Offers,N/A,6365,324,0.05095,140,0.4321,146,42,0.13266,4808.16,0.0,0.0,4808.16,114.48,12,18
2025-06-09,Influencer,Macro-Influencer,N/A,7062,138,0.01964,44,0.3188,230,2,0.01753,123.78,342.72,171.36,0.36,61.89,0,0
2025-06-09,Influencer,UGC Campaign,N/A,5017,132,0.02641,37,0.2803,79,3,0.02389,290.49,241.39,80.46,1.2,96.83,1,1
2025-06-09,Affiliate,Blog Partners,N/A,9318,353,0.03795,202,0.5722,211,19,0.05659,2431.05,0.0,0.0,2431.05,127.95,9,6
2025-06-09,Affiliate,Cashback Sites,N/A,10058,358,0.03564,201,0.5615,31,13,0.03869,1431.95,0.0,0.0,1431.95,110.15,5,6
2025-06-10,Email,Welcome Series,Control,2228,91,0.0412,29,0.3187,107,6,0.07324,346.44,0.0,0.0,346.44,57.74,1,2
2025-06-10,Email,Weekly Newsletter,Control,3023,107,0.03559,43,0.4019,48,6,0.06337,719.88,0.0,0.0,719.88,119.98,3,3
2025-06-10,Email,Flash Sale,N/A,2125,63,0.02965,25,0.3968,46,6,0.10197,211.02,0.0,0.0,211.02,35.17,3,2
2025-06-10,Email,Re-engagement,Variant_A,1498,37,0.02533,14,0.3784,100,2,0.08096,134.12,0.0,0.0,134.12,67.06,0,0
2025-06-10,Google Ads,Brand Search,N/A,8395,220,0.02621,61,0.2773,21,4,0.0219,268.6,271.48,67.87,0.99,67.15,1,1
2025-06-10,Google Ads,Generic Search,N/A,10459,269,0.0258,141,0.5242,289,9,0.03484,1050.48,346.48,38.5,3.03,116.72,2,5
2025-06-10,Google Ads,Shopping Ads,N/A,10537,274,0.02608,103,0.3759,105,12,0.04608,731.04,390.98,32.58,1.87,60.92,6,4
2025-06-10,Google Ads,Performance Max,N/A,9454,248,0.02629,99,0.3992,57,11,0.04669,851.84,359.53,32.68,2.37,77.44,5,5
2025-06-10,Facebook Ads,Lookalike Prospecting,N/A,8135,68,0.00842,18,0.2647,66,1,0.01902,45.0,129.82,129.82,0.35,45.0,0,0
